molecule_smi,active
CCc1cc(=O)oc2cc(OCc3ccc(C(=O)O)o3)ccc12,1.0
CCc1cc(=O)oc2cc3occ(C)c3cc12,1.0
CCc1cc2c(-c3ccccc3)cc(=O)oc2cc1OC(C)C(C)=O,1.0
CCc1cc2c(-c3ccccc3)cc(=O)oc2cc1OCC(C)=O,1.0
CCc1cc2c(=O)c(-c3ccc4c(c3)OCCO4)coc2cc1OC(=O)c1ccco1,1.0
CCc1ccc(C#CC2=CC(=O)CC(C)(C)C2)cc1,1.0
CCc1ccc(C(=O)CCC2CCCCC2=O)cc1,1.0
CCc1ccc(C2C(=O)c3ccccc3C2=O)cc1,1.0
CCc1ccc(C=C2Oc3ccc(C(=O)OC)cc3C2=O)cc1,1.0
CCc1ccc(C=CC(=O)C2C(=O)c3ccccc3C2=O)cc1,1.0
CCc1ccc(OCc2ccc(C(=O)O)o2)cc1,1.0
CCc1ccc(OCc2ccc(C(=O)OC)o2)cc1,1.0
CCc1ccc(Oc2coc3cc(O)ccc3c2=O)cc1,1.0
CCc1ccc(Oc2coc3cc(OC(=O)c4cc5ccccc5oc4=O)ccc3c2=O)cc1,1.0
CCc1ccc2c(c1)C(=O)c1ccccc1C2=O,1.0
CCc1ccccc1,1.0
CCc1ccccc1O,1.0
CCc1ccccc1OCCOc1ccc(C)cc1OC,1.0
CO,1.0
COC(=O)C(=CC=Cc1ccco1)C(=O)OC,1.0
COC(=O)C(C)=CCCC(C)=CCCC(C)=CCCC1C(C)(O)CCC2C(C)(C)C(=O)C(=COC3C=C(C)C(=O)O3)CC12C,1.0
COC(=O)C(C)Oc1ccc2c(c1)OC(=Cc1ccco1)C2=O,1.0
COC(=O)C1(C)CC(C)(C)C=CC1=O,1.0
COC(=O)C1(C)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CC(=COC6C=C(C)C(=O)O6)C(=O)C(C)(C)C5CCC43C)C2C1,1.0
COC(=O)C1(C)CCCC2(C)C3CCC4(OC(C)=O)CC3(CCC12)CC4=O,1.0
COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)C=C(C#Cc5ccccc5)C(=O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)C=C(C(=O)O)C(=O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)C=C(OC(C)=O)C(=O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)C=C(c5ccc(OC)cc5)C(=O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)C=C(c5ccccc5)C(=O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)C=CC(=O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CC(=COC5C=C(C)C(=O)O5)C(=O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CC(C=O)=C(O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
COC(=O)C12CCC(C)(C)CC1C1=CCC3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
COC(=O)C12CCC(C)(C)CC1C1C(=O)C=C3C4(C)C5OC5C(=O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
COC(=O)C12CCC(C)(C)CC1C1C(=O)C=C3C4(C)C=CC(=O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
COC(=O)C12CCC(C)(C)CC1C1C(=O)C=C3C4(C)CCC(=O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
COC(=O)C12CCC(C)(C)CC1C1C(=O)C=C3C4(C)CCC(OC(C)=O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
COC(=O)C12CCC(C)C(C)C1C1=CCC3C4(C)CC(=COC5C=C(C)C(=O)O5)C(=O)C(C)(C)C4CCC3(C)C1(C)CC2,1.0
COC(=O)C12OCC34C(CC5C(C)=C(O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(O)C24,1.0
COC(=O)C12OCC34C(CC5C(C)=C(O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C(C)C)C24,1.0
COC(=O)C12OCC34C(CC5C(C)=C(O)C(=O)CC5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C)C24,1.0
COC(=O)C12OCC34C(CC5C(C)C=C(OC6OC(CO)C(O)C(O)C6O)C(=O)C5(C)C3C(O)C1O)OC(=O)C(OC(=O)C=C(C)C(C)(C)OC(C)=O)C24,1.0
COC(=O)C1=C(C(=O)OC)C(C(=O)OC)C(C(=O)OC)C(C(=O)OC)(C(=O)OC)C(C(=O)OC)=C1C(=O)OC,1.0
COC(=O)C1=C(C(=O)OC)C2OC1c1cc3ccccc3cc12,1.0
COC(=O)C1=CC(C)(C)C=CC1=O,1.0
COC(=O)C1=CC(C)(C)CC(C)C1=O,1.0
COC(=O)C1=CC(C)(C)CC(CC#CCC2CC(C)(C)C=C(C(=O)OC)C2=O)C1=O,1.0
COC(=O)C1=CC(C)(C)CC(CC(=O)OC(C)(C)C)C1=O,1.0
COC(=O)C1=CC(C)(C)CC(CC(C)=O)C1=O,1.0
COC(=O)C1=CC(C)(C)CC(CC2CC(C)(C)C=C(C(=O)OC)C2=O)C1=O,1.0
COC(=O)C1=CC(C)(C)CC(CC=CCC2CC(C)(C)C=C(C(=O)OC)C2=O)C1=O,1.0
COC(=O)C1=CC(C)(C)CC(CCCC2CC(C)(C)C=C(C(=O)OC)C2=O)C1=O,1.0
COC(=O)C1=CC(C)(C)CC(CCCCC2CC(C)(C)C=C(C(=O)OC)C2=O)C1=O,1.0
COC(=O)C1=CC(C)(C)CC(Cc2ccccc2)C1=O,1.0
COC(=O)C1=CC(C)(C)CCC1=O,1.0
COC(=O)C1=CC(C)(C)CCC1O,1.0
COC(=O)C1=CC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(C(=O)OC)CCC23C)C(C)(C)C1=O,1.0
COC(=O)C1=CC2(CC(C)C1=O)OCCO2,1.0
COC(=O)C1=CC2(CC(CC3CC4(C=C(C(=O)OC)C3=O)OCCO4)C1=O)OCCO2,1.0
COC(=O)C1=CC2(CC(CCCC3CC4(C=C(C(=O)OC)C3=O)OCCO4)C1=O)OCCO2,1.0
COC(=O)C1C(=O)C(C(=O)C=Cc2ccccc2)C(=O)CC1(C)C,1.0
COC(=O)C1C(=O)C(C(=O)c2ccccc2)C(=O)CC1(C)C,1.0
COC(=O)C1CC(C)(C)C=CC1=O,1.0
COC(=O)C1CCc2c(ccc3c2CCCC3)C1=O,1.0
COC(=O)C=CC(=O)O,1.0
COC(=O)C=CC(=O)OC,0.7916666666666666
COC(=O)C=CC=C(C)C=CC=C(C)C=CC=C(\C)C=CC=C(C)C=CC(=O)O,1.0
COC(=O)C=Cc1ccc(OC(=O)OC)c(OC(=O)OC)c1,1.0
COC(=O)C=Cc1ccc2c(c1)OCO2,1.0
COC(=O)CC1(c2ccc(OC)cc2)C(=O)c2ccccc2C1=O,1.0
COC(=O)CC1(c2cccc3ccccc23)C(=O)c2ccccc2C1=O,1.0
COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,1.0
COC(=O)CCC1CC(C)(C)C=C(C(=O)OC)C1=O,1.0
COC(=O)COc1ccc2c(=O)c(-c3ccccc3)coc2c1,1.0
COC(=O)COc1ccc2oc(-c3ccc(OC)cc3)cc(=O)c2c1,1.0
COC(=O)COc1ccc2occ(C(C)=O)c2c1,1.0
COC(=O)Cc1c(C)c2ccc(OC(=O)c3ccco3)cc2oc1=O,1.0
COC(=O)Cc1c(C)c2ccc(OCC(=O)c3ccc(OC)c(OC)c3)cc2oc1=O,1.0
COC(=O)Cc1c(C)c2ccc(OCC(C)=O)c(C)c2oc1=O,1.0
COC(=O)Cc1cc(C)cc2c(=O)cc(-c3ccoc3)oc12,1.0
COC(=O)c1cc(-c2c(C)oc3cc(OC(C)C)ccc3c2=O)c(C)o1,1.0
COC(=O)c1cc(COc2ccc3c(c2)oc(=O)c2ccccc23)c(C)o1,1.0
COC(=O)c1cc(COc2ccc3oc(C)c(C(=O)OC)c3c2)c(C)o1,1.0
COC(=O)c1cc(O)cc(OC)c1Oc1cc(C)cc(O)c1C(=O)O,1.0
COC(=O)c1cc2ccccc2c(-c2c(OC)c(C(=O)OC)cc3ccccc23)c1OC,1.0
COC(=O)c1ccc(C#Cc2ccccc2)o1,1.0
COC(=O)c1ccc(C2CC(=O)O2)cc1,1.0
COC(=O)c1ccc(C=CC(=O)O)cc1,1.0
COC(=O)c1ccc(C=CC(=O)c2ccc(OC)c(OC)c2)cc1,1.0
COC(=O)c1ccc(C=CC(=O)c2ccc(OC)cc2)cc1,1.0
COC(=O)c1ccc(C=Cc2c(-c3ccc(OC)cc3)oc3ccccc23)cc1,1.0
COC(=O)c1ccc(CCc2cc(O)ccc2O)cc1,1.0
COC(=O)c1ccc(COc2cc(C)cc3oc(=O)c4c(c23)CCCC4)o1,1.0
COC(=O)c1ccc(COc2ccc(C(C)(C)C)cc2)o1,1.0
COC(=O)c1ccc(COc2ccc(C)c(C)c2)o1,1.0
COC(=O)c1ccc(COc2ccc3c(c2)CCC3)o1,1.0
COC(=O)c1ccc(COc2cccc(C)c2C)cc1,1.0
COC(=O)c1ccc(COc2ccccc2C=CC(=O)c2ccc(OCC(=O)O)cc2)cc1,1.0
COC(=O)c1ccc(O)cc1,1.0
COC(=O)c1ccc(OCC(=O)c2ccc(C)c(C)c2)cc1,1.0
COC(=O)c1ccc(OCC(=O)c2ccc(O)cc2O)cc1,1.0
COC(=O)c1ccc(OCC(=O)c2ccccc2)cc1,1.0
COC(=O)c1ccc2c(c1O)C(=O)c1ccccc1C2=O,1.0
COC(=O)c1ccccc1,1.0
COC(=O)c1ccccc1CC1Cc2cc3c(cc2C1=O)CCC3,1.0
COC(=O)c1ccccc1CCC(C)=O,1.0
COC(=O)c1oc2c(c1C)C(=O)CC(C)(C)C2,1.0
COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(CC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(O)(CO)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,1.0
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,1.0
COC(C)(C)c1cc2cc3c(=O)cc(-c4ccc(O)c(CC=C(C)C)c4)oc3cc2o1,1.0
COC(C)c1oc2c(C)c3oc(=O)cc(C)c3cc2c1C,1.0
COC(CC1OC1C(=O)C(C)OCc1ccccc1)OC,1.0
COC(CC1OC1C(O)C(C)OCc1ccccc1)OC,1.0
COC(CC=CC(=O)C(C)OCc1ccccc1)OC,1.0
COC1=C(C)C(O)=C(C(=O)C=Cc2ccccc2)C(=O)C1(C)C,1.0
COC1=C(OC)C(=O)c2ccccc2C1=O,1.0
COC1=CC(=O)C(O)=C(CCCCCCCC=CCCCCCCCC2=C(O)C(=O)C=C(OC)C2=O)C1=O,1.0
COC1=CC(=O)C2(C=C1OC)OCC1Oc3c(ccc4c3C=CC(C)(C)O4)C(=O)C12,1.0
COC1=CC(=O)C=C(OC)C1=O,1.0
COC1=CC(=O)OC(C=Cc2ccc3c(c2)OCO3)C1,0.6666666666666666
COC1=CC(=O)OC(C=Cc2ccccc2)C1,1.0
COC1=CC(=O)OC(CCc2ccc3c(c2)OCO3)C1,1.0
COC1=CC(=O)c2ccccc2C1=O,1.0
COC1=Cc2c(ccc3ccc(=O)oc23)OC1(C)C,1.0
COC1C(O)C(C)OC(OC2C(Oc3cccc4c(O)c5c(=O)oc6ccc(C)c7c(=O)oc(c34)c5c67)OC(C)C(O)C2O)C1O,1.0
COC1C(O)C(C)OC(OC2CCC3(C=O)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C1O,1.0
COC1C(O)C(O)OC(OC2CCC3(C)C(CCC4C3C(O)CC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C1O,1.0
COC1C(OC(=O)C=CC=CC=CC=CC(=O)O)CCC2(CO2)C1C1(C)OC1CC=C(C)C,1.0
COC1CCC(OC2CC(C3(C)CCC4(CC(O)C(C)C(C(C)C=C(C)C(=O)C(C)CC(C)C(=O)O)O4)O3)OC3(OC(C4OC(O)(CO)C(C)CC4C)CC3C)C2C)OC1C,1.0
COCC(=O)Oc1cc(-c2ccc(C)cc2C)c(OC(=O)COC)c(-c2ccc(C)cc2C)c1,1.0
COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1OC(C)=O,1.0
COCC=CC1=CC(=O)CC(c2ccc3c(c2)OCO3)C1,1.0
COCCOC(=O)C(=Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)C(C)=O,1.0
COCCOC(=O)c1c(C)oc2ccc(OC(=O)c3ccc4c(c3)OCO4)cc12,1.0
COCCOC(=O)c1c(C)oc2ccc(OCc3ccccc3)cc12,1.0
COCCOCCOCCO,1.0
COCCOCCOCCOC,1.0
COCOC1CCC2C3CCC4=CC(=O)CCC4=C3C=CC12C,1.0
COc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,1.0
COc1c(-c2ccc(O)cc2)oc2cc(O)cc(O)c2c1=O,1.0
COc1c(-c2ccccc2)oc2c(ccc3occc32)c1=O,1.0
COc1c(C(C)C)cc(C)c2ccc(C)cc12,1.0
COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,1.0
COc1c(C=CC(=O)c2ccc(O)c(CC=C(C)C)c2)ccc(O)c1O,1.0
COc1c(C=CC(=O)c2ccc(O)c(O)c2)ccc(O)c1CC=C(C)C,1.0
COc1c(C=CC(=O)c2ccc(O)cc2)cc(CC=C(C)C)c(O)c1O,1.0
COc1c(C=CC(=O)c2ccc(O)cc2)ccc(O)c1CC=C(C)C,1.0
COc1c(C=CC(=O)c2ccc(O)cc2)ccc(O)c1O,1.0
COc1c(CC=C(C)C)c(O)cc2oc(=O)c(-c3ccc(O)cc3O)cc12,1.0
COc1c(CC=C(C)C)c(O)cc2oc(=O)c3c4ccc(O)cc4oc3c12,1.0
COc1c(CC=C(C)C)cc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1CC=C(C)C,1.0
COc1c2c(cc(O)c1CC=C(C)C)OCC(c1ccc(C)cc1O)=C2,1.0
COc1c2c(cc3c1CCC(C)(C)O3)OCC(c1ccc(O)c(CCC(C)(C)O)c1O)C2,1.0
COc1c2c(cc3oc(=O)c(-c4ccc(O)cc4O)cc13)OC(C)(C)CC2,1.0
COc1c2c(cc3oc(=O)c4c5ccc(O)cc5oc4c13)OC(C)(C)CC2,1.0
COc1c2c(cc3oc(=O)ccc13)OC(C)(C)C=C2,1.0
COc1c2c(cc3oc(C)cc(=O)c13)OC(C(C)(C)OC1OC(CO)C(O)C(O)C1O)C2,1.0
COc1c2ccoc2c(OC)c2oc(=O)ccc12,1.0
COc1c2ccoc2c(OCC(OC(C)=O)C(C)(C)O)c2oc(=O)ccc12,1.0
COc1c2ccoc2cc2oc(=O)ccc12,1.0
COc1c2occc2cc2ccc(=O)oc12,1.0
COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc(OC)c1OC,1.0
COc1cc(-c2cc(OC)c3c(C)oc(C)c3c(=O)c2)ccc1O,1.0
COc1cc(-c2cc(OC)c3c(C)oc(C)c3c(=O)c2)ccc1OC(=O)c1ccccc1C,1.0
COc1cc(-c2coc3cc(O)ccc3c2=O)ccc1O,1.0
COc1cc(C#Cc2ccc3cc(CCCO)oc(=O)c3c2)cc(OC)c1,1.0
COc1cc(C#Cc2ccc3cc(CCO)oc(=O)c3c2)cc(OC)c1,1.0
COc1cc(C(=O)C(=O)c2cc(OC)c(O)c(OC)c2)cc(OC)c1O,1.0
COc1cc(C(=O)C=Cc2ccccc2)cc(OC)c1OC,1.0
COc1cc(C(=O)C=Cc2ccccc2)ccc1O,1.0
COc1cc(C(=O)OC2CC(C)=CCCC3(C)OC3C(O)C2C(C)C)cc(OC)c1OC,1.0
COc1cc(C(=O)OCCc2cc3ccccc3c(=O)o2)cc(OC)c1OC,1.0
COc1cc(C)c(C(=O)CC(=O)c2c(C)cc(OC)cc2C)c(C)c1,1.0
COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2C)c(OC)c1C,1.0
COc1cc(C)cc(C(=O)C=Cc2ccccc2)c1O,1.0
COc1cc(C)cc2c1OC(c1ccccc1)CC2=O,1.0
COc1cc(C2C(c3ccccc3)C(c3cc(OC)cc(=O)o3)C2c2ccccc2)oc(=O)c1,1.0
COc1cc(C2C3=C(COC3=O)OC(C)(C)Oc3cc4c(cc32)OCO4)cc(OC)c1OC,1.0
COc1cc(C2C3=C(COC3=O)Oc3cc4c(cc32)OCO4)cc(OC)c1OC,1.0
COc1cc(C2C3=C(COC3=O)Oc3cc4c(cc32)OCO4)cc(OC)c1OC(C)=O,1.0
COc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)ccc1O,1.0
COc1cc(C2OC(c3ccc(O)c(OC)c3)C(C)C2C)ccc1O,0.5
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,1.0
COc1cc(C2c3cc4c(c(O)c3CC3COC(=O)C32)OCO4)cc(OC)c1O,1.0
COc1cc(C2c3cc4c(c(O)c3CC3COC(=O)C32)OCO4)cc(OC)c1OC,1.0
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1O,1.0
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,1.0
COc1cc(C2c3cc4c(cc3C(OC(C)=O)C3COC(=O)C23)OCO4)cc(OC)c1OC,1.0
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5(O)CC3O)C3COC(=O)C23)OCO4)cc(OC)c1O,1.0
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,1.0
COc1cc(C2c3cc4c(cc3CC3COC(=O)C32)OCO4)cc(OC)c1O,1.0
COc1cc(C2c3cc4c(cc3CC3COC(=O)C32)OCO4)cc(OC)c1OC,1.0
COc1cc(C=C2C=CC(=O)O2)cc(OC)c1,1.0
COc1cc(C=C2CC(C(C)(C)C)CC(=Cc3cc(OC)c(OC)c(OC)c3)C2=O)cc(OC)c1OC,1.0
COc1cc(C=C2CC(C)CC(=Cc3cc(OC)c(OC)c(OC)c3)C2=O)cc(OC)c1OC,1.0
COc1cc(C=C2CCC(=Cc3cc(OC)c(O)c(OC)c3)C2=O)cc(OC)c1O,1.0
COc1cc(C=C2CCC(=Cc3ccc(O)c(OC)c3)C2=O)ccc1O,1.0
COc1cc(C=C2CCC(=Cc3ccc(OCCO)c(OC)c3)C2=O)ccc1OCCO,1.0
COc1cc(C=C2CCCC(=Cc3cc(OC)cc(OC)c3)C2=O)cc(OC)c1,1.0
COc1cc(C=C2CCCC(=Cc3ccc(O)c(OC)c3)C2=O)ccc1O,1.0
COc1cc(C=C2CCc3ccccc3C2=O)cc(OC)c1OC,1.0
COc1cc(C=C2COCC(=Cc3cc(OC)c(OC)c(OC)c3)C2=O)cc(OC)c1OC,1.0
COc1cc(C=C2COCC(=Cc3ccc(O)c(OC)c3)C2=O)ccc1O,1.0
COc1cc(C=C2Cc3ccccc3C2=O)cc(OC)c1OC,1.0
COc1cc(C=CC(=O)C(C)(C)C(=O)C=Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,1.0
COc1cc(C=CC(=O)C(C)(C)C(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,1.0
COc1cc(C=CC(=O)C=C(O)C=Cc2ccc(O)c(OC)c2)ccc1O,1.0
COc1cc(C=CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,0.8
COc1cc(C=CC(=O)CC(=O)C=Cc2cc(OC)cc(OC)c2)cc(OC)c1,1.0
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,1.0
COc1cc(C=CC(=O)CC(C)=CCc2c(O)ccc(C(=O)C=Cc3ccc(O)cc3)c2O)ccc1O,1.0
COc1cc(C=CC(=O)OCC=Cc2ccc3c(c2)OCO3)cc(OC)c1OC,1.0
COc1cc(C=CC(=O)c2c(O)cc(C)oc2=O)cc(OC)c1OC,1.0
COc1cc(C=CC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,1.0
COc1cc(C=CC(=O)c2ccc(O)c(OC)c2)ccc1O,1.0
COc1cc(C=CC(=O)c2ccc3c(c2)OCCO3)cc(OC)c1OC,1.0
COc1cc(C=CC(=O)c2ccc3c(c2)OCO3)cc(OC)c1OC,1.0
COc1cc(C=CC(=O)c2ccccc2)cc(OC)c1OC,1.0
COc1cc(C=CC=C2CCC(=CC=Cc3ccc(O)c(OC)c3)C2=O)ccc1O,1.0
COc1cc(C=Cc2ccc(C=Cc3cc(OC)c(OC)c(OC)c3)cc2)cc(OC)c1OC,1.0
COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1,1.0
COc1cc(C=Cc2ccccc2)cc(OC)c1,1.0
COc1cc(C=Cc2ccccc2)oc(=O)c1,1.0
COc1cc(C=O)ccc1O,1.0
COc1cc(C=O)ccc1OCCCOc1ccccc1C(=O)O,1.0
COc1cc(CC(=O)O)ccc1OCc1ccccc1,1.0
COc1cc(CC(C)C(C)Cc2ccc(O)c(OC)c2)ccc1O,1.0
COc1cc(CCC(=O)Oc2ccc(C(C)=O)cc2)cc(OC)c1OC,1.0
COc1cc(CCc2ccccc2)c(C(=O)O)c(O)c1CC=C(C)C,1.0
COc1cc(CCc2ccccc2)c(C(=O)O)c(O)c1CC=C(C)CCC=C(C)C,1.0
COc1cc(COc2ccc3c(C)c(Cc4ccccc4)c(=O)oc3c2)cc(OC)c1OC,1.0
COc1cc(COc2ccc3c(C)c(Cc4ccccc4)c(=O)oc3c2C)cc(OC)c1OC,1.0
COc1cc(O)c(-c2coc3cc(O)ccc3c2=O)c(OC)c1CC=C(C)C,1.0
COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)CCc1ccc(O)cc1,1.0
COc1cc(O)c(CCC(=O)c2ccc(OC)c(OC)c2)c(OC)c1,1.0
COc1cc(O)c2c(=O)c(-c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)coc2c1,1.0
COc1cc(O)c2c(=O)c3c(OC)c(O)ccc3oc2c1,1.0
COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,1.0
COc1cc(O)cc2c1C(=O)OC(C)CCCC(=O)CCCCC2,1.0
COc1cc(O)ccc1C=CC(=O)c1ccc(O)cc1,1.0
COc1cc(OC)c(-c2c3cc(O)c(=O)cc-3oc3cc(O)c(O)cc23)cc1OC,1.0
COc1cc(OC)c(C(=O)C=Cc2ccc(OC)c(OC)c2)c(OC)c1,1.0
COc1cc(OC)c(C(=O)C=Cc2ccc(OCc3ccccc3)c(OC)c2)c(OC)c1,1.0
COc1cc(OC)c(C(=O)C=Cc2ccccc2)c(O)c1O,1.0
COc1cc(OC)c(C(=O)C=Cc2ccccc2)c(OC)c1,1.0
COc1cc(OC)c(C2C=CC(=O)CC2)c(OC)c1,1.0
COc1cc(OC)c(OC)cc1C=C1CC(C)CC(=Cc2cc(OC)c(OC)cc2OC)C1=O,1.0
COc1cc(OC)c(OC)cc1C=C1CCCC(=Cc2cc(OC)c(OC)cc2OC)C1=O,1.0
COc1cc(OC)c(OC)cc1C=C1Cc2ccccc2C1=O,1.0
COc1cc(OC)c(OC)cc1C=CC(=O)C=Cc1cc(OC)c(OC)cc1OC,1.0
COc1cc(OC)c2c(-c3cccc(-c4ccc(CO)cc4)c3)cc(=O)oc2c1,1.0
COc1cc(OC)c2c(-c3cccc(-c4ccc(O)cc4)c3)cc(=O)oc2c1,1.0
COc1cc(OC)c2c(-c3cccc(-c4ccc(OC)c(OC)c4)c3)cc(=O)oc2c1,1.0
COc1cc(OC)c2c(-c3cccc(-c4ccoc4)c3)cc(=O)oc2c1,1.0
COc1cc(OC)c2c(c1)OC(=Cc1ccccc1)C2=O,1.0
COc1cc(OC)c2c(c1)OC(=Cc1ccccc1O)C2=O,1.0
COc1cc(OC)c2c(c1)OC(Cc1ccccc1O)C2=O,1.0
COc1cc(OC)c2ccc(=O)oc2c1C(=O)C=C(C)C,1.0
COc1cc(OC)cc(C(=O)C=Cc2ccccc2)c1,1.0
COc1cc(OCc2ccccc2)c(C(=O)C=Cc2ccc3c(c2)OCO3)c(OC)c1OC,1.0
COc1cc(OCc2ccccc2)c2c(CCC(=O)O)cc(=O)oc2c1,1.0
COc1cc2c(O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,1.0
COc1cc2c(OC(C)=O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,1.0
COc1cc2c(OC)cccc2cc1C(=O)O,1.0
COc1cc2c(c(OC)c1OC)C(=O)C(=Cc1ccccc1)O2,1.0
COc1cc2c(c3oc(-c4ccccc4)cc(=O)c13)C=CC(C)(C)O2,1.0
COc1cc2c(c3oc(=O)c(-c4ccc(O)cc4O)cc13)C(C)(C)C(C)O2,1.0
COc1cc2c(c3oc(=O)c(-c4ccc(O)cc4O)cc13)C(C)(C)C(CO)O2,1.0
COc1cc2c(c3oc(=O)c4c5ccc(O)cc5oc4c13)C(C)(C)C(C)O2,1.0
COc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12,1.0
COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)(C)O)O4,1.0
COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)C)O4,1.0
COc1cc2c(oc(=O)c3cc(C)cc(OC)c32)c2c(C3OC(C)C(O)C(C)(O)C3O)ccc(O)c12,1.0
COc1cc2cc(CCCOC(=O)CCCC(=O)O)oc(=O)c2cc1OC,1.0
COc1cc2cccc(OC)c(=O)c2c(O)c1OC,1.0
COc1cc2oc(=O)c(-c3ccc(O)cc3O)cc2c(OC)c1CC=C(C)C,1.0
COc1cc2oc(=O)cc(-c3ccc(-c4ccc(CO)cc4)cc3)c2c(OC)c1OC,1.0
COc1cc2oc3ccccc3c(=O)c2cc1OC,1.0
COc1cc2occ(-c3ccc(O)cc3O)c(=O)c2c(O)c1CC=C(C)C,1.0
COc1ccc(-c2c(C)c3cc(O)ccc3oc2=O)cc1,1.0
COc1ccc(-c2c(C)cc3oc(=O)cc(-c4ccccc4)c3c2C)cc1C=O,1.0
COc1ccc(-c2c(C)cc3oc(=O)cc(-c4ccccc4)c3c2C)cc1OC,1.0
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1,0.5
COc1ccc(-c2cc(=O)c3cc(OC)ccc3o2)cc1,1.0
COc1ccc(-c2cc(=O)c3ccccc3o2)cc1,1.0
COc1ccc(-c2cc(=O)oc3c(C)c(O)ccc23)cc1,1.0
COc1ccc(-c2cc(=O)oc3c(C)c(OC(C)C(C)=O)ccc23)cc1,1.0
COc1ccc(-c2cc(=O)oc3cc4occ(C)c4cc23)cc1,1.0
COc1ccc(-c2cc(OC)c3c(C)oc(C)c3c(=O)c2)cc1OC,1.0
